Class;Organism ;KM Value
3.5.1.4;Streptomyces sp.;2.3
3.5.1.4;Saccharolobus solfataricus;2.325
3.5.1.4;Burkholderia sp.;2.39
3.5.1.4;Paracoccus sp.;2.8
3.5.1.4;Blastobacter sp.;2.8
3.5.1.4;Alcaligenes sp.;4
3.5.1.4;Burkholderia sp.;4.29
3.5.1.4;Rhodococcus erythropolis;4.79
3.5.1.4;Pseudonocardia thermophila;4.9
3.5.1.4;Saccharolobus solfataricus;4.975
3.5.1.4;Rhodococcus erythropolis;5.57
3.5.1.4;Geobacillus subterraneus;6.02
3.5.1.4;Blastobacter sp.;6.2
3.5.1.4;Blastobacter sp.;6.5
3.5.1.4;Saccharolobus solfataricus;7.25
3.5.1.4;Pseudonocardia thermophila;7.4
3.5.1.4;Pyrococcus yayanosii;8.33
3.5.1.4;Saccharolobus solfataricus;8.55
3.5.1.4;Pseudonocardia thermophila;9.2
3.5.1.4;Aeribacillus pallidus;10.54
3.5.1.4;Pyrococcus yayanosii;10.86
3.5.1.4;Pyrococcus yayanosii;11.08
3.5.1.4;Saccharolobus solfataricus;12.25
3.5.1.4;Pyrococcus yayanosii;15.92
3.5.1.4;Brevibacterium sp.;18.2
3.5.1.4;Rhodococcus sp. N-771;19
3.5.1.4;Rhodococcus sp. N-771;24.1
3.5.1.4;Saccharolobus solfataricus;26.5
3.5.1.4;Rhodococcus sp. N-771;34.2
3.5.1.4;Streptomyces sp.;39.4
3.5.1.4;Streptomyces sp.;45.1
3.5.1.4;Pseudomonas aeruginosa;68.6
3.5.1.4;Pseudomonas putida;80
3.5.1.4;Pseudomonas aeruginosa;90.4
3.5.1.4;Pseudomonas putida;100
3.5.1.4;Brevibacterium sp.;131
3.5.1.4;Streptomyces sp.;135.6
3.5.1.4;Pseudomonas putida;206
3.5.1.5;Enterobacter sp.;0.0195
3.5.1.5;Arthrospira maxima;0.12
3.5.1.5;Gossypium hirsutum;0.12
3.5.1.5;Morus alba;0.16
3.5.1.5;Rhodobacter capsulatus;0.28
3.5.1.5;Zea mays;0.45
3.5.1.5;Zea mays;0.5
3.5.1.5;Bos taurus;0.83
3.5.1.5;Schizosaccharomyces pombe;1.03
3.5.1.5;Aspergillus nidulans;1.33
3.5.1.5;Staphylococcus leei;1.66
3.5.1.5;Yersinia enterocolitica;1.7
3.5.1.5;Streptococcus mitior;2
3.5.1.5;Selenomonas ruminantium;2.2
3.5.1.5;Arthrobacter mobilis;3
3.5.1.5;Aspergillus niger;3
3.5.1.5;Canavalia ensiformis;3.2
3.5.1.5;Methylophilus methylotrophus;3.8
3.5.1.5;Coccidioides immitis;4.1
3.5.1.5;Nitellopsis obtusa;4.5
3.5.1.5;Brucella suis bv. 1;5.6
3.5.1.5;Brucella suis;5.6
3.5.1.5;Providencia stuartii;9.3
3.5.1.5;Providencia rettgeri;10.5
3.5.1.5;Momordica charantia;34
3.5.1.5;Pisum sativum;500
3.5.1.6;Zea mays;0.006
3.5.1.6;Arabidopsis thaliana;0.008
3.5.1.6;Zea mays;0.011
3.5.1.6;Euglena gracilis;0.018
3.5.1.6;Bos taurus;0.022
3.5.1.6;Euglena gracilis;0.038
3.5.1.6;Caenorhabditis elegans;0.147
3.5.1.6;Caenorhabditis elegans;0.147
3.5.1.6;Rhodobacter capsulatus;3.5
3.5.1.6;Pseudomonas putida;4
3.5.1.8;Pseudomonas sp.;1.25
3.5.1.8;Pseudomonas sp.;1.32
3.5.1.9;Mus musculus;0.18
3.5.1.9;Saccharomyces cerevisiae;0.18
3.5.1.9;Mus musculus;0.19
3.5.1.9;Streptomyces coelicolor;0.23
3.5.1.9;Streptomyces coelicolor;0.23
3.5.1.9;Oncorhynchus mykiss;0.28
3.5.1.9;Drosophila melanogaster;0.32
3.5.1.9;Drosophila melanogaster;0.32
3.5.1.9;Bacillus anthracis;0.4
3.5.1.9;Oncorhynchus mykiss;0.45
3.5.1.9;Burkholderia cenocepacia;0.57
3.5.1.9;Drosophila melanogaster;0.83
3.5.1.9;Pseudomonas aeruginosa;0.98
3.5.1.9;Drosophila melanogaster;1.87
3.5.1.9;Drosophila melanogaster;2.31
3.5.1.9;Drosophila melanogaster;5
3.5.1.10;Escherichia coli;0.049
3.5.1.11;uncultured gamma proteobacterium;0.004
3.5.1.11;uncultured bacterium;0.0046
3.5.1.11;Escherichia coli;0.00614
3.5.1.11;uncultured bacterium;0.0083
3.5.1.11;Achromobacter xylosoxidans;0.0089
3.5.1.11;Achromobacter xylosoxidans;0.0089
3.5.1.11;Escherichia coli;0.0102
3.5.1.11;uncultured gamma proteobacterium;0.012
3.5.1.11;uncultured bacterium;0.0156
3.5.1.11;uncultured bacterium;0.0164
3.5.1.11;Kluyvera cryocrescens;0.0176
3.5.1.11;Kluyvera cryocrescens;0.018
3.5.1.11;uncultured bacterium;0.0255
3.5.1.11;uncultured gamma proteobacterium;0.027
3.5.1.11;Achromobacter xylosoxidans;0.027
3.5.1.11;Achromobacter xylosoxidans;0.027
3.5.1.11;Escherichia coli;0.03
3.5.1.11;uncultured gamma proteobacterium;0.03
3.5.1.11;uncultured bacterium;0.0393
3.5.1.11;Thermus thermophilus;0.05
3.5.1.11;Thermus thermophilus;0.05
3.5.1.11;uncultured bacterium;0.0519
3.5.1.11;Streptomyces mobaraensis;0.083
3.5.1.11;uncultured bacterium;0.0944
3.5.1.11;Thermus thermophilus;0.1
3.5.1.11;Thermus thermophilus;0.1
3.5.1.11;uncultured bacterium;0.105
3.5.1.11;Thermus thermophilus;0.12
3.5.1.11;Thermus thermophilus;0.12
3.5.1.11;Thermus thermophilus;0.15
3.5.1.11;Thermus thermophilus;0.15
3.5.1.11;Thermus thermophilus;0.27
3.5.1.11;Thermus thermophilus;0.27
3.5.1.11;uncultured gamma proteobacterium;0.284
3.5.1.11;Thermus thermophilus;0.32
3.5.1.11;Thermus thermophilus;0.32
3.5.1.11;uncultured gamma proteobacterium;0.399
3.5.1.11;uncultured gamma proteobacterium;0.575
3.5.1.11;Bacillus subtilis;0.63
3.5.1.11;uncultured gamma proteobacterium;0.646
3.5.1.11;Actinoplanes utahensis;1
3.5.1.11;uncultured gamma proteobacterium;1.3
3.5.1.11;Streptomyces mobaraensis;1.6
3.5.1.11;Pseudomonas melanogenum;1.61
3.5.1.11;Pseudomonas melanogenum;1.79
3.5.1.11;Pseudomonas melanogenum;1.96
3.5.1.11;Mucor circinelloides f. griseocyanus;3
3.5.1.11;Pseudomonas melanogenum;4.34
3.5.1.11;Streptomyces mobaraensis;5.2
3.5.1.11;Actinoplanes utahensis;5.6
3.5.1.11;Streptomyces sp.;6.13
3.5.1.11;uncultured gamma proteobacterium;9.1
3.5.1.11;uncultured gamma proteobacterium;12
3.5.1.11;Streptomyces mobaraensis;12
3.5.1.11;Thermus thermophilus;13.4
3.5.1.11;Thermus thermophilus;13.4
3.5.1.11;Actinoplanes utahensis;15.1
3.5.1.11;Actinoplanes utahensis;15.4
3.5.1.11;Thermus thermophilus;15.5
3.5.1.11;Thermus thermophilus;15.5
3.5.1.11;Streptomyces sp.;17.1
3.5.1.11;Thermus thermophilus;17.8
3.5.1.11;Thermus thermophilus;17.8
3.5.1.11;Thermus thermophilus;36.5
3.5.1.11;Thermus thermophilus;36.5
3.5.1.11;Thermus thermophilus;37.6
3.5.1.11;Thermus thermophilus;37.6
3.5.1.11;Bacillus subtilis;40
3.5.1.11;Thermus thermophilus;43.3
3.5.1.11;Thermus thermophilus;43.3
3.5.1.11;Thermus thermophilus;44.4
3.5.1.11;Thermus thermophilus;44.4
3.5.1.11;Actinoplanes utahensis;155.8
3.5.1.11;Thermus thermophilus;164
3.5.1.11;Thermus thermophilus;164
3.5.1.12;Lactobacillus casei;0.00383
3.5.1.12;Lactobacillus casei;0.00556
3.5.1.12;Rattus norvegicus;0.75
3.5.1.12;Rattus norvegicus;1.18
3.5.1.12;Rattus norvegicus;1.71
3.5.1.12;Rattus norvegicus;1.82
3.5.1.12;Rattus norvegicus;1.87
3.5.1.12;Rattus norvegicus;2.43
3.5.1.12;Rattus norvegicus;2.67
3.5.1.12;Rattus norvegicus;2.97
3.5.1.12;Rattus norvegicus;3.36
3.5.1.12;Rattus norvegicus;3.69
3.5.1.12;Rattus norvegicus;3.7
3.5.1.12;Rattus norvegicus;3.87
3.5.1.12;Rattus norvegicus;3.88
3.5.1.12;Rattus norvegicus;3.9
3.5.1.12;Rattus norvegicus;4.15
3.5.1.12;Rattus norvegicus;4.17
3.5.1.12;Rattus norvegicus;4.27
3.5.1.12;Rattus norvegicus;4.39
3.5.1.12;Rattus norvegicus;4.63
3.5.1.12;Rattus norvegicus;4.77
3.5.1.12;Rattus norvegicus;5.41
3.5.1.12;Rattus norvegicus;5.45
3.5.1.12;Rattus norvegicus;5.49
3.5.1.12;Rattus norvegicus;5.81
3.5.1.12;Rattus norvegicus;6.17
3.5.1.12;Rattus norvegicus;6.25
3.5.1.12;Rattus norvegicus;6.76
3.5.1.12;Rattus norvegicus;7.75
3.5.1.12;Rattus norvegicus;7.91
3.5.1.12;Rattus norvegicus;7.97
3.5.1.12;Rattus norvegicus;8.23
3.5.1.12;Rattus norvegicus;8.58
3.5.1.12;Rattus norvegicus;10.1
3.5.1.12;Rattus norvegicus;11
3.5.1.12;Rattus norvegicus;11.6
3.5.1.12;Rattus norvegicus;11.9
3.5.1.12;Rattus norvegicus;12.1
3.5.1.12;Rattus norvegicus;19.2
3.5.1.12;Rattus norvegicus;21.7
3.5.1.12;Rattus norvegicus;24.1
3.5.1.13;Lysinibacillus sphaericus;0.002
3.5.1.13;Pseudomonas fluorescens;0.0061
3.5.1.13;Pseudomonas fluorescens;0.012
3.5.1.13;Pseudomonas fluorescens;0.018
3.5.1.13;Pseudomonas sp.;0.02
3.5.1.13;Pseudomonas fluorescens;0.02
3.5.1.13;Lysinibacillus sphaericus;0.03
3.5.1.13;Glycine max;0.0578
3.5.1.13;Pseudomonas fluorescens;0.069
3.5.1.13;Nocardia farcinica;0.07
3.5.1.13;Lysinibacillus sphaericus;0.09
3.5.1.13;bacterium CSBL00001;0.1
3.5.1.13;Rhodococcus erythropolis;0.11
3.5.1.13;Pseudomonas sp.;0.15
3.5.1.13;Paracoccus sp. M1-1;0.158
3.5.1.13;Paracoccus sp. M1-1;0.158
3.5.1.13;Paracoccus sp. M1-1;0.158
3.5.1.13;Lysinibacillus sphaericus;0.2
3.5.1.13;bacterium CSBL00001;0.32
3.5.1.13;Pseudomonas sp.;0.37
3.5.1.13;Oryza rufipogon;0.4
3.5.1.13;Oryza longistaminata;0.41
3.5.1.13;Oryza punctata;0.49
3.5.1.13;Oryza latifolia;0.5
3.5.1.13;Oryza officinalis;0.5
3.5.1.13;Oryza alta;0.51
3.5.1.13;Oryza grandiglumis;0.56
3.5.1.13;Oryza collina;0.57
3.5.1.13;Pseudomonas sp.;0.58
3.5.1.13;Oryza ridleyi;0.63
3.5.1.13;Oryza longiglumis;0.71
3.5.1.13;Pseudomonas sp.;0.78
3.5.1.13;Bos taurus;0.81
3.5.1.13;bacterium CSBL00001;0.83
3.5.1.13;Pseudomonas sp.;1.53
3.5.1.13;Nocardia farcinica;5.5
3.5.1.13;Bos taurus;15.22
3.5.1.13;bacterium CSBL00001;19
3.5.1.13;Oryza coarctata;25
3.5.1.14;Alcaligenes sp.;0.033
3.5.1.14;Corynebacterium striatum;0.05
3.5.1.14;Corynebacterium striatum;0.06
3.5.1.14;Corynebacterium striatum;0.08
3.5.1.14;Mycobacterium sp.;0.15
3.5.1.14;Alcaligenes sp.;0.194
3.5.1.14;Corynebacterium striatum;0.2
3.5.1.14;Rattus norvegicus;0.3
3.5.1.14;Corynebacterium striatum;0.74
3.5.1.14;Rattus norvegicus;0.8
3.5.1.14;Aspergillus melleus;0.964
3.5.1.14;Alcaligenes sp.;1.11
3.5.1.14;Lactococcus lactis;1.2
3.5.1.14;Lactococcus lactis;1.4
3.5.1.14;Aspergillus melleus;1.497
3.5.1.14;Lactococcus lactis;1.7
3.5.1.14;Lactococcus lactis;1.9
3.5.1.14;Rattus norvegicus;2.1
3.5.1.14;Rattus norvegicus;2.1
3.5.1.14;Lactococcus lactis;2.3
3.5.1.14;Stenotrophomonas maltophilia;2.32
3.5.1.14;Lactococcus lactis;2.4
3.5.1.14;Mycobacterium sp.;2.5
3.5.1.14;Lactococcus lactis;2.5
3.5.1.14;Alcaligenes sp.;2.52
3.5.1.14;Lactococcus lactis;2.7
3.5.1.14;Lactococcus lactis;3.1
3.5.1.14;Rattus norvegicus;3.1
3.5.1.14;Rattus norvegicus;3.4
3.5.1.14;Rattus norvegicus;3.7
3.5.1.14;Rattus norvegicus;4
3.5.1.14;Lactococcus lactis;4
3.5.1.14;Thermococcus litoralis;4
3.5.1.14;Pyrococcus horikoshii;4.18
3.5.1.14;Pyrococcus horikoshii;4.18
3.5.1.14;Lactococcus lactis;4.2
3.5.1.14;Rattus norvegicus;4.4
3.5.1.14;Lactococcus lactis;5
3.5.1.14;Lactococcus lactis;5
3.5.1.14;Thermococcus litoralis;5
3.5.1.14;Pyrococcus horikoshii;5.2
3.5.1.14;Pyrococcus horikoshii;5.2
3.5.1.14;Lactococcus lactis;5.9
3.5.1.14;Pyrococcus horikoshii;6.2
3.5.1.14;Pyrococcus horikoshii;6.2
3.5.1.14;Pyrococcus horikoshii;6.64
3.5.1.14;Pyrococcus horikoshii;6.64
3.5.1.14;Lactococcus lactis;6.7
3.5.1.14;Thermococcus litoralis;6.7
3.5.1.14;Lactococcus lactis;7.7
3.5.1.14;Thermococcus litoralis;8.5
3.5.1.14;Lactococcus lactis;9.1
3.5.1.14;Thermococcus litoralis;9.7
3.5.1.14;Thermococcus litoralis;10.7
3.5.1.14;Streptomyces mobaraensis;11.3
3.5.1.14;Alcaligenes sp.;12.5
3.5.1.14;Stenotrophomonas maltophilia;12.7
3.5.1.14;Pyrococcus horikoshii;24.6
3.5.1.15;Gallus sp.;0.1
3.5.1.15;Rattus norvegicus;0.1
3.5.1.15;Mus musculus;0.3
3.5.1.B15;Acidilobus saccharovorans;0.41
3.5.1.15;Macaca mulatta;5.1
3.5.1.16;Escherichia coli;1.56
3.5.1.17;Achromobacter pestifer;0.1
3.5.1.17;Achromobacter pestifer;0.29
3.5.1.17;Achromobacter pestifer;0.5
3.5.1.18;Haemophilus influenzae;0.26
3.5.1.B18;Arabidopsis thaliana;0.37
3.5.1.18;Haemophilus influenzae;0.73
3.5.1.18;Haemophilus influenzae;0.74
3.5.1.18;Haemophilus influenzae;0.99
3.5.1.18;Vibrio cholerae;1.2
3.5.1.18;Vibrio cholerae;1.2
3.5.1.18;Escherichia coli;1.3
3.5.1.18;Haemophilus influenzae;1.3
3.5.1.18;Escherichia coli;1.5
3.5.1.18;Haemophilus influenzae;1.6
3.5.1.18;Haemophilus influenzae;3.2
3.5.1.18;Haemophilus influenzae;4.7
3.5.1.18;Haemophilus influenzae;730
3.5.1.19;Plasmodium falciparum;0.003
3.5.1.19;Pseudomonas sp.;0.005
3.5.1.19;Mus musculus;0.006
3.5.1.19;Borreliella burgdorferi;0.0367
3.5.1.19;Pseudomonas sp.;0.056
3.5.1.19;Escherichia coli;0.07
3.5.1.19;Arabidopsis thaliana;0.118
3.5.1.19;Oceanobacillus iheyensis;0.13
3.5.1.19;Oceanobacillus iheyensis;0.17
3.5.1.19;Oceanobacillus iheyensis;0.19
3.5.1.19;Oceanobacillus iheyensis;0.26
3.5.1.19;Oceanobacillus iheyensis;0.34
3.5.1.19;Oceanobacillus iheyensis;0.36
3.5.1.19;Oceanobacillus iheyensis;0.36
3.5.1.19;Oceanobacillus iheyensis;0.4
3.5.1.19;Oceanobacillus iheyensis;0.44
3.5.1.19;Oceanobacillus iheyensis;0.5
3.5.1.19;Oceanobacillus iheyensis;0.55
3.5.1.19;Oceanobacillus iheyensis;0.56
3.5.1.19;Oceanobacillus iheyensis;0.57
3.5.1.19;Oceanobacillus iheyensis;0.62
3.5.1.19;Oceanobacillus iheyensis;0.64
3.5.1.19;Aspergillus niger;0.65
3.5.1.19;Oceanobacillus iheyensis;0.68
3.5.1.19;Oceanobacillus iheyensis;0.81
3.5.1.19;Oceanobacillus iheyensis;0.82
3.5.1.19;Oceanobacillus iheyensis;0.83
3.5.1.19;Oceanobacillus iheyensis;0.89
3.5.1.19;Oceanobacillus iheyensis;1.02
3.5.1.19;Oceanobacillus iheyensis;1.03
3.5.1.19;Oceanobacillus iheyensis;1.11
3.5.1.19;Oceanobacillus iheyensis;1.15
3.5.1.19;Oceanobacillus iheyensis;1.2
3.5.1.19;Oceanobacillus iheyensis;1.43
3.5.1.21;Sus sp.;7.5
3.5.1.22;Pseudomonas fluorescens;3.2
3.5.1.22;Pseudomonas fluorescens;5
3.5.1.22;Pseudomonas fluorescens;5
3.5.1.22;Pseudomonas fluorescens;7.6
3.5.1.22;Pseudomonas fluorescens;12.5
3.5.1.22;Pseudomonas fluorescens;13
3.5.1.22;Pseudomonas fluorescens;15
3.5.1.22;Pseudomonas fluorescens;18
3.5.1.22;Pseudomonas fluorescens;22
3.5.1.22;Pseudomonas fluorescens;24
3.5.1.23;Pseudomonas aeruginosa;0.0005
3.5.1.23;Aspergillus oryzae RIB40;0.00332
3.5.1.23;Oryza sativa;0.03934
3.5.1.23;Camelus dromedarius;0.0498
3.5.1.23;Mycobacterium tuberculosis;0.0987
3.5.1.24;Brevibacillus sp.;0.00308
3.5.1.24;Bacteroides fragilis;0.17
3.5.1.24;Bacteroides fragilis;0.2
3.5.1.24;Bacteroides fragilis;0.26
3.5.1.24;Bacteroides fragilis;0.29
3.5.1.24;Bacteroides fragilis;0.35
3.5.1.24;Bacteroides fragilis;0.45
3.5.1.24;Lactobacillus plantarum;0.5
3.5.1.24;Lactobacillus sp.;0.76
3.5.1.24;Lactobacillus salivarius;0.91
3.5.1.24;Lactobacillus sp.;0.95
3.5.1.24;Clostridium perfringens;1.2
3.5.1.24;Lactobacillus salivarius;2.17
3.5.1.24;Clostridium perfringens;3
3.5.1.24;Clostridium perfringens;3.5
3.5.1.24;Clostridium perfringens;3.6
3.5.1.24;Clostridium perfringens;8
3.5.1.24;Lactobacillus salivarius;11.88
3.5.1.24;Lactobacillus salivarius;13.57
3.5.1.24;Clostridium perfringens;14
3.5.1.24;Lactobacillus salivarius;14.12
3.5.1.24;Lactobacillus salivarius;14.83
3.5.1.24;Lactobacillus salivarius;15.02
3.5.1.24;Lactobacillus salivarius;15.04
3.5.1.24;Lactobacillus salivarius;15.05
3.5.1.24;Lactobacillus salivarius;15.48
3.5.1.24;Lactobacillus salivarius;15.77
3.5.1.24;Lactobacillus salivarius;15.92
3.5.1.24;Lactobacillus salivarius;17.16
3.5.1.24;Lactobacillus salivarius;18.12
3.5.1.24;Clostridium perfringens;37
3.5.1.25;Homo sapiens;0.029
3.5.1.25;Vibrio cholerae;0.03
3.5.1.25;Thermotoga maritima;0.04
3.5.1.25;Escherichia coli;0.3
3.5.1.25;Alteromonas sp.;0.3
3.5.1.25;Alteromonas sp.;0.38
3.5.1.25;Escherichia coli;0.8
3.5.1.25;Vibrio cholerae;4.6
3.5.1.25;Alteromonas sp.;5.9
3.5.1.25;Alteromonas sp.;12
3.5.1.25;Escherichia coli;20
3.5.1.25;Escherichia coli;25
3.5.1.25;Vibrio cholerae;73
3.5.1.25;Alteromonas sp.;98
3.5.1.25;Alteromonas sp.;120
3.5.1.26;Homo sapiens;0.143
3.5.1.26;Homo sapiens;0.444
3.5.1.26;Spodoptera frugiperda;0.88
3.5.1.28;Escherichia coli;0.04
3.5.1.28;Citrobacter freundii;0.36
3.5.1.28;Citrobacter freundii;0.5
3.5.1.28;Citrobacter freundii;1.76
3.5.1.28;Streptomyces globisporus;1.8
3.5.1.28;Streptomyces globisporus;2
3.5.1.28;Streptomyces globisporus;2.5
3.5.1.28;Streptomyces globisporus;4
3.5.1.28;Streptomyces globisporus;4
3.5.1.28;Mus musculus;8
3.5.1.29;Mesorhizobium loti;0.0537
3.5.1.29;Mesorhizobium loti;0.143
3.5.1.30;Pseudomonas putida;2
3.5.1.30;Pseudomonas putida;4.1
3.5.1.30;Pseudomonas putida;6
3.5.1.30;Pseudomonas putida;12
3.5.1.31;Rattus norvegicus;3.3
3.5.1.31;Euglena gracilis;3.8
3.5.1.31;Rattus norvegicus;5
3.5.1.31;Rattus norvegicus;6.5
3.5.1.31;Rattus norvegicus;12.5
3.5.1.32;Campylobacter jejuni;0.159
3.5.1.32;Campylobacter jejuni;0.169
3.5.1.32;Campylobacter jejuni;0.195
3.5.1.32;Campylobacter jejuni;0.303
3.5.1.32;Campylobacter jejuni;0.594
3.5.1.32;Campylobacter jejuni;0.65
3.5.1.32;Campylobacter jejuni;0.764
3.5.1.32;Campylobacter jejuni;1.769
3.5.1.32;Campylobacter jejuni;2.778
3.5.1.32;Campylobacter jejuni;3.377
3.5.1.32;Campylobacter jejuni;5.45
3.5.1.33;Escherichia coli;120
3.5.1.33;Thermococcus kodakarensis;127
3.5.1.38;Achromobacter sp.;0.002
3.5.1.38;Aspergillus niger;0.0026
3.5.1.38;Achromobacter sp.;0.005
3.5.1.38;Aspergillus niger;0.0051
3.5.1.38;Delftia acidovorans;0.015
3.5.1.38;Delftia acidovorans;0.022
3.5.1.38;Citrobacter freundii;0.029
3.5.1.38;Acinetobacter glutaminasificans;0.041
3.5.1.38;Acinetobacter glutaminasificans;0.055
3.5.1.38;Acinetobacter glutaminasificans;0.083
3.5.1.38;Tilachlidium humicola;0.3
3.5.1.38;Tilachlidium humicola;0.6
3.5.1.38;Rhodotorula toruloides;1.43
3.5.1.38;Citrobacter freundii;1.7
3.5.1.38;Rhodotorula toruloides;2.4
3.5.1.38;Aspergillus niger;2.57
3.5.1.38;Aspergillus niger;5.05
3.5.1.38;Rhodotorula toruloides;6.45
3.5.1.38;Rhodotorula toruloides;8
3.5.1.38;Rhodotorula toruloides;10
3.5.1.39;Ovis aries aries;0.19
3.5.1.39;Ovis aries aries;0.66
3.5.1.39;Ovis aries aries;0.83
3.5.1.39;Ovis aries aries;1.25
3.5.1.39;Ovis aries aries;1.8
3.5.1.39;Ovis aries aries;2.2
3.5.1.39;Ovis aries aries;2.5
3.5.1.39;Ovis aries aries;3.7
3.5.1.39;Ovis aries aries;5
3.5.1.41;Mortierella sp.;1.1
3.5.1.42;Escherichia coli;0.006
3.5.1.42;Shewanella oneidensis;0.006
3.5.1.42;Escherichia coli;0.007
3.5.1.42;Escherichia coli;0.012
3.5.1.42;Escherichia coli;0.014
3.5.1.42;Escherichia coli;0.027
3.5.1.42;Oceanobacillus iheyensis;0.18
3.5.1.42;Oceanobacillus iheyensis;0.18
3.5.1.42;Escherichia coli;0.272
3.5.1.42;Azotobacter vinelandii;1.05
3.5.1.42;Aspergillus niger;3.6
3.5.1.43;Bacillus circulans;0.1
3.5.1.43;Bacillus circulans;0.11
3.5.1.43;Bacillus circulans;0.12
3.5.1.43;Bacillus circulans;0.16
3.5.1.43;Bacillus circulans;0.19
3.5.1.43;Bacillus circulans;0.21
3.5.1.43;Bacillus circulans;0.33
3.5.1.43;Bacillus circulans;0.35
3.5.1.43;Bacillus circulans;1.57
3.5.1.43;Bacillus circulans;5
3.5.1.43;Bacillus circulans;23.3
3.5.1.44;Bacillus circulans;0.09
3.5.1.44;Bacillus circulans;0.12
3.5.1.44;Bacillus circulans;0.12
3.5.1.44;Bacillus circulans;0.12
3.5.1.44;Bacillus circulans;0.12
3.5.1.44;Bacillus circulans;0.21
3.5.1.44;Bacillus circulans;0.66
3.5.1.44;Bacillus circulans;1.25
3.5.1.44;Bacillus circulans;1.57
3.5.1.44;Bacillus circulans;5
3.5.1.44;Bacillus circulans;10
3.5.1.44;Bacillus circulans;14.3
3.5.1.44;Bacillus circulans;16.7
3.5.1.44;Bacillus circulans;18.2
3.5.1.44;Bacillus circulans;22.2
3.5.1.44;Bacillus circulans;22.2
3.5.1.44;Bacillus circulans;44
3.5.1.44;Bacillus circulans;50
3.5.1.44;Bacillus circulans;50
3.5.1.46;Arthrobacter sp.;0.5
3.5.1.46;Pseudomonas sp.;0.6
3.5.1.48;Homo sapiens;0.211
3.5.1.49;Lupinus albus;56
3.5.1.49;Lupinus albus;71
3.5.1.49;Bacillus cereus;108
3.5.1.49;Lupinus albus;120
3.5.1.51;Pseudomonas sp.;0.005
3.5.1.51;Pseudomonas sp.;0.005
3.5.1.51;Pseudomonas sp.;0.007
3.5.1.51;Pseudomonas sp.;0.007
3.5.1.51;Pseudomonas sp.;0.016
3.5.1.51;Pseudomonas sp.;0.02
3.5.1.51;Pseudomonas sp.;0.048
3.5.1.51;Pseudomonas sp.;0.05
3.5.1.51;Pseudomonas sp.;0.059
3.5.1.51;Pseudomonas sp.;0.077
3.5.1.51;Pseudomonas sp.;1
3.5.1.51;Pseudomonas sp.;1.5
3.5.1.52;Saccharomyces cerevisiae;0.2
3.5.1.52;Sus scrofa;1
3.5.1.53;Zea mays;0.09
3.5.1.53;Selenomonas ruminantium;0.22
3.5.1.53;Selenomonas ruminantium;0.22
3.5.1.53;Pseudomonas aeruginosa;0.5
3.5.1.54;Oleomonas sagaranensis;0.042
3.5.1.54;Granulibacter bethesdensis;0.1
3.5.1.54;Granulibacter bethesdensis;0.1
3.5.1.54;Chlamydomonas reinhardtii;0.55
3.5.1.54;Enterobacter cloacae;0.68
3.5.1.55;Penicillium sp.;0.21
3.5.1.55;Penicillium sp.;0.21
3.5.1.56;Alcaligenes sp.;1.28
3.5.1.56;Pseudomonas sp.;13.8
3.5.1.57;Cutaneotrichosporon cutaneum;5.6
3.5.1.59;Arthrobacter sp.;3
3.5.1.59;Clostridium sp.;3
3.5.1.60;Mus sp.;0.009
3.5.1.61;Leucaena leucocephala;1.64
3.5.1.62;Micrococcus luteus;0.321
3.5.1.62;Micrococcus luteus;0.377
3.5.1.63;Candida boidinii;0.29
3.5.1.66;Arthrobacter sp.;0.025
3.5.1.66;Arthrobacter sp.;0.123
3.5.1.66;Arthrobacter sp.;0.25
3.5.1.66;Arthrobacter sp.;0.56
3.5.1.66;Arthrobacter sp.;0.68
3.5.1.67;Arachis hypogaea;3
3.5.1.67;Arachis hypogaea;5
3.5.1.67;Arachis hypogaea;13
3.5.1.67;Arachis hypogaea;13
3.5.1.67;Arachis hypogaea;16
3.5.1.67;Arachis hypogaea;16
3.5.1.67;Arachis hypogaea;19.5
3.5.1.67;Arachis hypogaea;20
3.5.1.67;Arachis hypogaea;20
3.5.1.67;Arachis hypogaea;20
3.5.1.67;Arachis hypogaea;20
3.5.1.67;Arachis hypogaea;27
3.5.1.67;Arachis hypogaea;29
3.5.1.67;Arachis hypogaea;36
3.5.1.67;Arachis hypogaea;36
3.5.1.67;Arachis hypogaea;40
3.5.1.67;Arachis hypogaea;50
3.5.1.67;Arachis hypogaea;67
3.5.1.67;Arachis hypogaea;67
3.5.1.68;Pseudomonas putida;14
3.5.1.71;Hordeum vulgare;0.084
3.5.1.71;Hordeum vulgare;0.085
3.5.1.71;Hordeum vulgare;0.086
3.5.1.71;Hordeum vulgare;0.133
3.5.1.71;Hordeum vulgare;0.217
3.5.1.71;Hordeum vulgare;0.385
3.5.1.71;Hordeum vulgare;0.426
3.5.1.71;Hordeum vulgare;0.833
3.5.1.71;Hordeum vulgare;0.909
3.5.1.71;Hordeum vulgare;1.11
3.5.1.71;Hordeum vulgare;1.18
3.5.1.71;Hordeum vulgare;2
3.5.1.72;Bacillus subtilis;0.029
3.5.1.72;Bacillus cereus;0.14
3.5.1.73;Bacteria;11.3
3.5.1.75;Talaromyces variabilis;0.0272
3.5.1.75;Rhodococcus hoagii;0.07
3.5.1.75;Rhodococcus hoagii;0.07
3.5.1.75;Micrococcus sp.;0.078
3.5.1.75;Rhodococcus hoagii;0.1
